,Heart Rate,Time
10118,76,20:24:52
10119,76,20:24:55
10120,76,20:24:58
10121,77,20:25:01
10122,76,20:25:02
10123,75,20:25:05
10124,74,20:25:08
10125,74,20:25:11
10126,74,20:25:14
10127,74,20:25:17
10128,74,20:25:20
10129,76,20:25:21
10130,77,20:25:22
10131,78,20:25:23
10132,79,20:25:25
10133,80,20:25:26
10134,80,20:25:29
10135,81,20:25:31
10136,81,20:25:32
10137,80,20:25:35
10138,81,20:25:37
10139,82,20:25:39
10140,83,20:25:41
10141,84,20:25:43
10142,85,20:25:45
10143,86,20:25:46
10144,87,20:25:47
10145,88,20:25:48
10146,89,20:25:50
10147,90,20:25:52
10148,89,20:25:55
10149,88,20:25:56
10150,87,20:25:58
10151,86,20:26:00
10152,86,20:26:03
10153,85,20:26:04
10154,84,20:26:06
10155,84,20:26:09
10156,84,20:26:12
10157,85,20:26:15
10158,86,20:26:16
10159,87,20:26:17
10160,88,20:26:18
10161,88,20:26:21
10162,88,20:26:24
10163,89,20:26:27
10164,90,20:26:29
10165,91,20:26:30
10166,92,20:26:31
10167,93,20:26:34
10168,93,20:26:37
10169,92,20:26:40
10170,91,20:26:42
10171,92,20:26:43
10172,93,20:26:44
10173,94,20:26:45
10174,95,20:26:46
10175,95,20:26:49
10176,96,20:26:52
10177,97,20:26:53
10178,98,20:26:54
10179,99,20:26:55
10180,101,20:26:56
10181,102,20:26:57
10182,102,20:27:00
10183,102,20:27:03
10184,101,20:27:05
10185,101,20:27:06
10186,100,20:27:07
10187,99,20:27:08
10188,99,20:27:11
10189,100,20:27:12
10190,101,20:27:15
10191,100,20:27:18
10192,99,20:27:19
10193,100,20:27:22
10194,101,20:27:24
10195,102,20:27:27
10196,103,20:27:28
10197,103,20:27:31
10198,102,20:27:33
10199,101,20:27:35
10200,102,20:27:37
10201,103,20:27:38
10202,103,20:27:41
10203,103,20:27:44
10204,97,20:27:45
10205,95,20:27:46
10206,95,20:27:47
10207,94,20:27:49
10208,94,20:27:52
10209,93,20:27:53
10210,92,20:27:56
10211,91,20:27:58
10212,91,20:27:59
10213,90,20:28:02
10214,89,20:28:04
10215,88,20:28:06
10216,87,20:28:08
10217,86,20:28:10
10218,86,20:28:13
10219,85,20:28:14
10220,85,20:28:17
10221,84,20:28:18
10222,83,20:28:20
10223,83,20:28:21
10224,82,20:28:22
10225,81,20:28:23
10226,81,20:28:24
10227,82,20:28:25
10228,83,20:28:26
10229,85,20:28:27
10230,87,20:28:28
10231,88,20:28:29
10232,89,20:28:30
10233,89,20:28:33
10234,89,20:28:34
10235,88,20:28:35
10236,86,20:28:36
10237,85,20:28:37
10238,84,20:28:38
10239,83,20:28:39
10240,82,20:28:40
10241,83,20:28:43
10242,83,20:28:44
10243,83,20:28:47
10244,83,20:28:50
10245,82,20:28:53
10246,82,20:28:56
10247,83,20:28:58
10248,84,20:29:00
10249,85,20:29:01
10250,86,20:29:02
10251,86,20:29:03
10252,87,20:29:04
10253,86,20:29:06
10254,85,20:29:09
10255,85,20:29:12
10256,85,20:29:15
10257,86,20:29:17
10258,86,20:29:20
10259,87,20:29:21
10260,86,20:29:24
10261,86,20:29:27
10262,81,20:29:29
10263,78,20:29:30
10264,77,20:29:31
10265,77,20:29:32
10266,76,20:29:33
10267,76,20:29:36
10268,76,20:29:39
10269,77,20:29:41
10270,78,20:29:43
10271,79,20:29:45
10272,79,20:29:48
10273,80,20:29:51
10274,80,20:29:54
10275,80,20:29:57
10276,80,20:30:00
10277,80,20:30:03
10278,80,20:30:04
10279,80,20:30:07
10280,80,20:30:10
10281,80,20:30:13
10282,80,20:30:16
10283,80,20:30:19
10284,80,20:30:22
10285,80,20:30:25
10286,79,20:30:26
10287,80,20:30:29
10288,81,20:30:30
10289,82,20:30:31
10290,83,20:30:33
10291,84,20:30:36
10292,85,20:30:38
10293,86,20:30:39
10294,87,20:30:40
10295,88,20:30:42
10296,91,20:30:44
10297,92,20:30:46
10298,93,20:30:47
10299,94,20:30:49
10300,93,20:30:51
10301,92,20:30:52
10302,91,20:30:53
10303,91,20:30:56
10304,93,20:30:57
10305,94,20:30:58
10306,96,20:31:00
10307,97,20:31:01
10308,98,20:31:02
10309,99,20:31:03
10310,99,20:31:06
10311,99,20:31:09
10312,99,20:31:12
10313,99,20:31:15
10314,98,20:31:16
10315,97,20:31:17
10316,96,20:31:18
10317,97,20:31:21
10318,98,20:31:22
10319,99,20:31:23
10320,100,20:31:24
10321,100,20:31:27
10322,99,20:31:28
10323,100,20:31:29
10324,101,20:31:30
10325,102,20:31:32
10326,103,20:31:34
10327,104,20:31:36
10328,105,20:31:37
10329,105,20:31:40
10330,105,20:31:43
10331,105,20:31:46
10332,104,20:31:48
10333,105,20:31:51
10334,106,20:31:53
10335,107,20:31:55
10336,108,20:31:56
10337,108,20:32:02
10338,107,20:32:07
10339,106,20:32:17
10340,106,20:32:27
10341,103,20:32:32
10342,102,20:32:37
10343,101,20:32:42
10344,101,20:32:47
10345,101,20:33:02
10346,100,20:33:07
10347,99,20:33:12
10348,98,20:33:17
10349,98,20:33:27
10350,99,20:33:32
10351,100,20:33:37
10352,101,20:33:42
10353,101,20:33:57
10354,100,20:34:07
10355,99,20:34:12
10356,97,20:34:17
10357,96,20:34:22
10358,96,20:34:27
10359,94,20:34:32
10360,93,20:34:37
10361,92,20:34:52
10362,91,20:34:57
10363,91,20:35:12
10364,91,20:35:14
10365,91,20:35:29
10366,93,20:35:44
10367,94,20:35:49
10368,95,20:35:54
10369,95,20:36:09
10370,97,20:36:14
10371,97,20:36:29
10372,95,20:36:39
10373,95,20:36:54
10374,95,20:37:09
10375,95,20:37:24
10376,95,20:37:39
10377,95,20:37:49
10378,95,20:38:04
10379,95,20:38:19
10380,95,20:38:34
10381,95,20:38:49
10382,95,20:39:04
10383,95,20:39:19
10384,95,20:39:34
10385,95,20:39:49
10386,95,20:40:04
10387,95,20:40:19
10388,95,20:40:34
10389,95,20:40:49
10390,95,20:41:04
10391,95,20:41:07
10392,95,20:41:22
10393,95,20:41:37
10394,95,20:41:52
10395,95,20:42:07
10396,95,20:42:22
10397,95,20:42:37
10398,95,20:42:52
10399,95,20:43:07
10400,95,20:43:22
10401,95,20:43:37
10402,95,20:43:52
10403,95,20:44:07
10404,95,20:44:22
10405,95,20:44:37
10406,96,20:44:47
10407,97,20:44:52
10408,98,20:44:57
10409,100,20:45:02
10410,99,20:45:07
10411,98,20:45:12
10412,96,20:45:17
10413,95,20:45:32
10414,94,20:45:37
10415,93,20:45:42
10416,93,20:45:57
10417,93,20:46:12
10418,93,20:46:15
10419,93,20:46:30
10420,93,20:46:45
10421,92,20:46:55
10422,92,20:47:10
10423,92,20:47:25
10424,92,20:47:40
10425,89,20:47:45
10426,84,20:47:50
10427,83,20:47:55
10428,82,20:48:05
10429,80,20:48:10
10430,81,20:48:25
10431,81,20:48:40
10432,80,20:48:50
10433,80,20:49:05
10434,79,20:49:15
10435,79,20:49:30
10436,69,20:49:45
10437,66,20:49:50
10438,68,20:49:55
10439,66,20:50:00
10440,68,20:50:10
10441,68,20:50:25
10442,68,20:50:40
10443,68,20:50:55
10444,68,20:50:57
10445,67,20:51:02
10446,67,20:51:17
10447,65,20:51:32
10448,67,20:51:42
10449,67,20:51:47
10450,70,20:51:52
10451,70,20:51:57
10452,66,20:52:07
10453,67,20:52:12
10454,65,20:52:17
10455,67,20:52:22
10456,67,20:52:27
10457,66,20:52:37
10458,67,20:52:42
10459,68,20:52:57
10460,65,20:53:02
10461,67,20:53:07
10462,66,20:53:12
10463,65,20:53:17
10464,64,20:53:27
10465,67,20:53:32
10466,67,20:53:47
10467,69,20:53:52
10468,68,20:53:57
10469,70,20:54:12
10470,69,20:54:17
10471,67,20:54:24
10472,66,20:54:34
10473,69,20:54:39
10474,68,20:54:44
10475,69,20:54:49
10476,70,20:54:54
10477,72,20:55:04
10478,73,20:55:09
10479,73,20:55:14
10480,68,20:55:19
10481,67,20:55:24
10482,67,20:55:39
10483,67,20:55:54
10484,67,20:56:09
10485,69,20:56:19
10486,68,20:56:24
10487,69,20:56:29
10488,68,20:56:34
10489,66,20:56:49
10490,67,20:56:54
10491,68,20:56:59
10492,68,20:57:14
10493,68,20:57:29
10494,68,20:57:44
10495,68,20:57:59
10496,70,20:58:09
10497,70,20:58:24
10498,70,20:58:26
10499,70,20:58:41
10500,73,20:58:51
10501,69,20:58:56
10502,71,20:59:01
10503,71,20:59:16
10504,70,20:59:21
10505,69,20:59:36
10506,67,20:59:41
10507,68,20:59:51
10508,68,21:00:06
10509,67,21:00:16
10510,66,21:00:26
10511,65,21:00:31
10512,68,21:00:36
10513,72,21:00:51
10514,72,21:01:06
10515,71,21:01:11
10516,71,21:01:26
10517,71,21:01:41
10518,72,21:01:51
10519,73,21:02:06
10520,72,21:02:11
10521,70,21:02:16
10522,70,21:02:31
10523,70,21:02:46
10524,70,21:02:51
10525,70,21:02:59
10526,70,21:03:14
10527,70,21:03:29
10528,71,21:03:44
10529,72,21:03:49
10530,72,21:04:04
10531,72,21:04:09
10532,72,21:04:24
10533,72,21:04:39
10534,72,21:04:44
10535,72,21:04:59
10536,72,21:05:14
10537,72,21:05:29
10538,76,21:05:34
10539,75,21:05:44
10540,76,21:05:59
10541,77,21:06:09
10542,76,21:06:14
10543,76,21:06:19
10544,75,21:06:29
10545,75,21:06:44
10546,74,21:06:49
10547,73,21:06:54
10548,71,21:06:59
10549,72,21:07:09
10550,72,21:07:24
10551,70,21:07:34
10552,70,21:07:41
10553,70,21:07:56
10554,73,21:08:01
10555,72,21:08:16
10556,75,21:08:21
10557,75,21:08:26
10558,73,21:08:41
10559,74,21:08:46
10560,73,21:09:01
10561,76,21:09:06
10562,76,21:09:21
10563,76,21:09:36
10564,75,21:09:41
10565,75,21:09:56
10566,75,21:10:11
10567,75,21:10:26
10568,75,21:10:41
10569,75,21:10:56
10570,75,21:11:11
10571,75,21:11:26
10572,73,21:11:36
10573,72,21:11:41
10574,69,21:11:51
10575,69,21:12:06
10576,69,21:12:21
10577,69,21:12:36
10578,70,21:12:41
10579,70,21:12:49
10580,71,21:12:59
10581,71,21:13:04
10582,73,21:13:09
10583,72,21:13:14
10584,72,21:13:29
10585,72,21:13:44
10586,72,21:13:59
10587,73,21:14:04
10588,74,21:14:09
10589,74,21:14:24
10590,72,21:14:34
10591,72,21:14:49
10592,73,21:14:54
10593,72,21:14:59
10594,72,21:15:14
10595,71,21:15:29
10596,71,21:15:44
10597,68,21:15:54
10598,68,21:16:09
10599,68,21:16:14
10600,68,21:16:19
10601,68,21:16:29
10602,69,21:16:39
10603,70,21:16:44
10604,70,21:16:49
10605,70,21:16:54
10606,70,21:17:01
10607,70,21:17:16
10608,68,21:17:21
10609,67,21:17:26
10610,66,21:17:31
10611,66,21:17:46
10612,66,21:17:56
10613,66,21:18:11
10614,66,21:18:21
10615,67,21:18:36
10616,66,21:18:46
10617,66,21:18:56
10618,66,21:19:11
10619,69,21:19:16
10620,69,21:19:31
10621,70,21:19:46
10622,70,21:20:01
10623,70,21:20:16
10624,70,21:20:31
10625,70,21:20:46
10626,70,21:21:01
10627,70,21:21:16
10628,70,21:21:31
10629,70,21:21:46
10630,71,21:21:56
10631,71,21:22:06
10632,71,21:22:16
10633,71,21:22:24
10634,71,21:22:39
10635,71,21:22:54
10636,71,21:22:59
10637,72,21:23:14
10638,73,21:23:19
10639,74,21:23:24
10640,71,21:23:34
10641,71,21:23:39
10642,70,21:23:44
10643,71,21:23:49
10644,71,21:24:04
10645,71,21:24:14
10646,72,21:24:24
10647,72,21:24:29
10648,72,21:24:44
10649,72,21:24:59
10650,72,21:25:14
10651,72,21:25:29
10652,72,21:25:39
10653,72,21:25:54
10654,72,21:26:09
10655,71,21:26:14
10656,71,21:26:29
10657,71,21:26:44
10658,71,21:26:59
10659,71,21:27:14
10660,71,21:27:17
10661,71,21:27:32
10662,71,21:27:47
10663,71,21:28:02
10664,70,21:28:12
10665,70,21:28:27
10666,71,21:28:37
10667,72,21:28:42
10668,71,21:28:52
10669,72,21:29:02
10670,73,21:29:12
10671,74,21:29:17
10672,74,21:29:27
10673,73,21:29:32
10674,74,21:29:37
10675,72,21:29:42
10676,71,21:29:52
10677,71,21:30:07
10678,71,21:30:22
10679,69,21:30:27
10680,70,21:30:32
10681,70,21:30:37
10682,70,21:30:52
10683,70,21:31:07
10684,70,21:31:22
10685,70,21:31:37
10686,70,21:31:52
10687,70,21:31:54
10688,69,21:32:04
10689,69,21:32:19
10690,69,21:32:34
10691,69,21:32:39
10692,70,21:32:44
10693,70,21:32:49
10694,70,21:33:04
10695,69,21:33:19
10696,69,21:33:34
10697,68,21:33:49
10698,68,21:34:04
10699,69,21:34:19
10700,70,21:34:34
10701,69,21:34:44
10702,69,21:34:59
10703,69,21:35:14
10704,69,21:35:19
10705,69,21:35:34
10706,69,21:35:49
10707,69,21:35:59
10708,69,21:36:14
10709,69,21:36:29
10710,69,21:36:44
10711,69,21:36:59
10712,69,21:37:14
10713,69,21:37:19
10714,69,21:37:27
10715,71,21:37:32
10716,72,21:37:37
10717,73,21:37:42
10718,71,21:37:57
10719,71,21:38:12
10720,70,21:38:27
10721,70,21:38:42
10722,70,21:38:57
10723,70,21:39:02
10724,72,21:39:12
10725,72,21:39:27
10726,71,21:39:42
10727,71,21:39:47
10728,71,21:40:02
10729,70,21:40:07
10730,69,21:40:12
10731,69,21:40:27
10732,69,21:40:32
10733,69,21:40:47
10734,69,21:40:57
10735,68,21:41:02
10736,67,21:41:07
10737,66,21:41:12
10738,66,21:41:27
10739,66,21:41:42
10740,66,21:41:57
10741,66,21:42:00
10742,66,21:42:15
10743,66,21:42:30
10744,66,21:42:45
10745,67,21:42:50
10746,67,21:43:05
10747,67,21:43:15
10748,68,21:43:25
10749,64,21:43:30
10750,66,21:43:45
10751,65,21:43:55
10752,64,21:44:10
10753,63,21:44:15
10754,64,21:44:25
10755,63,21:44:30
10756,63,21:44:45
10757,63,21:45:00
10758,62,21:45:05
10759,62,21:45:20
10760,61,21:45:30
10761,63,21:45:35
10762,63,21:45:50
10763,63,21:46:05
10764,62,21:46:10
10765,61,21:46:15
10766,62,21:46:20
10767,62,21:46:35
10768,62,21:46:37
10769,63,21:46:52
10770,63,21:47:07
10771,62,21:47:12
10772,62,21:47:27
10773,63,21:47:37
10774,63,21:47:52
10775,63,21:48:07
10776,62,21:48:12
10777,61,21:48:27
10778,60,21:48:32
10779,60,21:48:47
10780,60,21:49:02
10781,61,21:49:07
10782,61,21:49:22
10783,62,21:49:27
10784,62,21:49:42
10785,65,21:49:47
10786,64,21:49:52
10787,64,21:50:02
10788,64,21:50:17
10789,68,21:50:22
10790,70,21:50:27
10791,69,21:50:37
10792,68,21:50:42
10793,67,21:50:47
10794,67,21:51:02
10795,67,21:51:05
10796,66,21:51:10
10797,65,21:51:20
10798,64,21:51:30
10799,64,21:51:40
10800,63,21:51:50
10801,63,21:52:05
10802,66,21:52:20
10803,67,21:52:25
10804,66,21:52:30
10805,65,21:52:35
10806,66,21:52:50
10807,67,21:52:55
10808,68,21:53:05
10809,69,21:53:10
10810,69,21:53:25
10811,68,21:53:35
10812,68,21:53:50
10813,67,21:54:05
10814,68,21:54:10
10815,68,21:54:25
10816,68,21:54:40
10817,66,21:54:45
10818,66,21:55:00
10819,66,21:55:15
10820,66,21:55:25
10821,65,21:55:30
10822,68,21:55:37
10823,68,21:55:42
10824,68,21:55:57
10825,70,21:56:02
10826,70,21:56:17
10827,69,21:56:27
10828,69,21:56:42
10829,69,21:56:57
10830,69,21:57:12
10831,69,21:57:27
10832,69,21:57:42
10833,69,21:57:57
10834,69,21:58:12
10835,69,21:58:17
10836,69,21:58:32
10837,69,21:58:47
10838,69,21:58:57
10839,69,21:59:07
10840,69,21:59:22
10841,69,21:59:37
10842,69,21:59:52
10843,69,22:00:07
10844,69,22:00:12
10845,67,22:00:17
10846,67,22:00:27
10847,68,22:00:37
10848,68,22:00:47
10849,70,22:00:55
10850,69,22:01:10
10851,70,22:01:20
10852,69,22:01:25
10853,68,22:01:35
10854,68,22:01:40
10855,68,22:01:45
10856,67,22:01:50
10857,66,22:01:55
10858,64,22:02:00
10859,64,22:02:15
10860,64,22:02:30
10861,64,22:02:35
10862,64,22:02:50
10863,64,22:03:05
10864,65,22:03:20
10865,66,22:03:25
10866,66,22:03:30
10867,68,22:03:40
10868,67,22:03:45
10869,69,22:04:00
10870,70,22:04:05
10871,69,22:04:20
10872,70,22:04:25
10873,69,22:04:35
10874,71,22:04:40
10875,73,22:04:45
10876,76,22:04:52
10877,72,22:04:57
10878,72,22:05:02
10879,72,22:05:17
10880,71,22:05:22
10881,72,22:05:32
10882,72,22:05:37
10883,71,22:05:42
10884,71,22:05:52
10885,70,22:05:57
10886,69,22:06:12
10887,69,22:06:22
10888,67,22:06:32
10889,69,22:06:42
10890,68,22:06:52
10891,68,22:07:07
10892,67,22:07:12
10893,67,22:07:27
10894,66,22:07:37
10895,69,22:07:47
10896,71,22:07:52
10897,74,22:08:02
10898,73,22:08:17
10899,74,22:08:22
10900,73,22:08:37
10901,72,22:08:42
10902,72,22:08:52
10903,71,22:08:59
10904,71,22:09:04
10905,69,22:09:19
10906,68,22:09:24
10907,68,22:09:29
10908,66,22:09:34
10909,67,22:09:49
10910,67,22:09:59
10911,66,22:10:04
10912,65,22:10:09
10913,64,22:10:14
10914,65,22:10:19
10915,65,22:10:34
10916,66,22:10:49
10917,69,22:10:54
10918,71,22:10:59
10919,70,22:11:14
10920,73,22:11:29
10921,73,22:11:34
10922,73,22:11:49
10923,71,22:11:54
10924,69,22:11:59
10925,62,22:12:09
10926,63,22:12:24
10927,64,22:12:29
10928,63,22:12:34
10929,64,22:12:39
10930,66,22:12:46
10931,65,22:13:01
10932,66,22:13:11
10933,65,22:13:16
10934,66,22:13:21
10935,66,22:13:36
10936,66,22:13:51
10937,66,22:13:56
10938,67,22:14:11
10939,68,22:14:16
10940,67,22:14:26
10941,69,22:14:31
10942,68,22:14:41
10943,69,22:14:51
10944,70,22:15:06
10945,71,22:15:11
10946,70,22:15:26
10947,64,22:15:36
10948,66,22:15:41
10949,68,22:15:46
10950,72,22:15:51
10951,71,22:15:56
10952,71,22:16:01
10953,71,22:16:16
10954,71,22:16:31
10955,70,22:16:46
10956,65,22:16:51
10957,65,22:16:59
10958,64,22:17:04
10959,63,22:17:09
10960,62,22:17:19
10961,63,22:17:24
10962,63,22:17:39
10963,61,22:17:44
10964,60,22:17:54
10965,64,22:17:59
10966,63,22:18:04
10967,63,22:18:19
10968,63,22:18:34
10969,63,22:18:49
10970,63,22:19:04
10971,63,22:19:14
10972,63,22:19:19
10973,63,22:19:24
10974,63,22:19:29
10975,63,22:19:44
10976,64,22:19:49
10977,64,22:19:54
10978,67,22:20:09
10979,68,22:20:14
10980,67,22:20:24
10981,67,22:20:39
10982,65,22:20:44
10983,64,22:20:49
10984,62,22:20:56
10985,60,22:21:11
10986,59,22:21:16
10987,59,22:21:31
10988,61,22:21:41
10989,61,22:21:56
10990,61,22:22:11
10991,61,22:22:16
10992,61,22:22:26
10993,60,22:22:41
10994,61,22:22:56
10995,60,22:23:01
10996,60,22:23:16
10997,62,22:23:31
10998,61,22:23:36
10999,60,22:23:46
11000,59,22:23:51
11001,58,22:23:56
11002,58,22:24:11
11003,56,22:24:16
11004,58,22:24:21
11005,58,22:24:36
11006,57,22:24:46
11007,63,22:24:51
11008,61,22:25:01
11009,61,22:25:16
11010,62,22:25:26
11011,62,22:25:33
11012,62,22:25:48
11013,61,22:25:58
11014,59,22:26:03
11015,58,22:26:08
11016,59,22:26:13
11017,60,22:26:18
11018,60,22:26:33
11019,60,22:26:38
11020,60,22:26:53
11021,59,22:26:58
11022,60,22:27:03
11023,62,22:27:08
11024,63,22:27:13
11025,64,22:27:18
11026,64,22:27:33
11027,64,22:27:48
11028,66,22:28:03
11029,68,22:28:08
11030,68,22:28:23
11031,68,22:28:28
11032,68,22:28:43
11033,68,22:28:58
11034,69,22:29:03
11035,70,22:29:08
11036,70,22:29:13
11037,69,22:29:18
11038,72,22:29:25
11039,73,22:29:30
11040,74,22:29:35
11041,75,22:29:50
11042,76,22:29:55
11043,74,22:30:00
11044,75,22:30:05
11045,75,22:30:10
11046,75,22:30:25
11047,76,22:30:30
11048,78,22:30:35
11049,77,22:30:50
11050,76,22:30:55
11051,76,22:31:00
11052,75,22:31:05
11053,74,22:31:10
11054,73,22:31:20
11055,75,22:31:25
11056,76,22:31:30
11057,76,22:31:45
11058,78,22:32:00
11059,80,22:32:05
11060,78,22:32:10
11061,76,22:32:15
11062,77,22:32:20
11063,78,22:32:30
11064,79,22:32:35
11065,80,22:32:42
11066,82,22:32:47
11067,82,22:32:57
11068,74,22:33:07
11069,75,22:33:12
11070,77,22:33:17
11071,78,22:33:22
11072,79,22:33:32
11073,80,22:33:37
11074,78,22:33:42
11075,77,22:33:47
11076,75,22:33:57
11077,76,22:34:02
11078,77,22:34:07
11079,77,22:34:22
11080,76,22:34:27
11081,78,22:34:32
11082,79,22:34:37
11083,78,22:34:42
11084,73,22:34:47
11085,74,22:34:52
11086,72,22:34:57
11087,73,22:35:02
11088,73,22:35:17
11089,73,22:35:32
11090,74,22:35:37
11091,73,22:35:42
11092,73,22:35:49
11093,73,22:36:04
11094,73,22:36:19
11095,71,22:36:34
11096,70,22:36:39
11097,72,22:36:54
11098,73,22:36:59
11099,74,22:37:09
11100,74,22:37:24
11101,74,22:37:29
11102,75,22:37:34
11103,75,22:37:44
11104,75,22:37:59
11105,75,22:38:14
11106,73,22:38:29
11107,74,22:38:39
11108,75,22:38:44
11109,76,22:38:49
11110,71,22:38:54
11111,70,22:38:59
11112,71,22:39:04
11113,72,22:39:19
11114,71,22:39:29
11115,70,22:39:34
11116,69,22:39:39
11117,67,22:39:44
11118,63,22:39:49
11119,62,22:39:56
11120,62,22:40:11
11121,61,22:40:16
11122,61,22:40:31
11123,61,22:40:46
11124,60,22:40:51
11125,59,22:40:56
11126,58,22:41:01
11127,58,22:41:16
11128,57,22:41:21
11129,56,22:41:36
11130,57,22:41:46
11131,58,22:41:51
11132,58,22:42:06
11133,57,22:42:21
11134,56,22:42:26
11135,55,22:42:31
11136,55,22:42:46
11137,55,22:43:01
11138,55,22:43:16
11139,56,22:43:26
11140,56,22:43:41
11141,58,22:43:46
11142,55,22:43:51
11143,56,22:44:01
11144,56,22:44:16
11145,55,22:44:26
11146,55,22:44:34
11147,55,22:44:49
11148,56,22:44:54
11149,57,22:44:59
11150,57,22:45:14
11151,57,22:45:19
11152,56,22:45:24
11153,55,22:45:29
11154,57,22:45:34
11155,57,22:45:49
11156,58,22:45:59
11157,59,22:46:09
11158,73,22:46:14
11159,68,22:46:19
11160,67,22:46:24
11161,65,22:46:39
11162,63,22:46:44
11163,62,22:46:49
11164,59,22:46:54
11165,62,22:46:59
11166,63,22:47:04
11167,62,22:47:14
11168,61,22:47:24
11169,59,22:47:29
11170,61,22:47:39
11171,62,22:47:44
11172,63,22:47:51
11173,62,22:47:56
11174,59,22:48:01
11175,60,22:48:06
11176,60,22:48:11
11177,61,22:48:21
11178,68,22:48:26
11179,64,22:48:31
11180,58,22:48:36
11181,56,22:48:41
11182,55,22:48:46
11183,57,22:48:51
11184,58,22:49:06
11185,59,22:49:16
11186,60,22:49:26
11187,64,22:49:31
11188,60,22:49:36
11189,59,22:49:41
11190,58,22:49:51
11191,59,22:49:56
11192,58,22:50:06
11193,59,22:50:11
11194,60,22:50:26
11195,61,22:50:36
11196,58,22:50:41
11197,57,22:50:51
11198,58,22:50:56
11199,61,22:51:02
11200,59,22:51:07
11201,60,22:51:12
11202,59,22:51:17
11203,61,22:51:22
11204,60,22:51:27
11205,59,22:51:32
11206,60,22:51:37
11207,59,22:51:47
11208,60,22:51:57
11209,61,22:52:02
11210,60,22:52:07
11211,59,22:52:12
11212,58,22:52:22
11213,59,22:52:32
11214,60,22:52:37
11215,60,22:52:42
11216,62,22:52:57
11217,60,22:53:02
11218,60,22:53:07
11219,57,22:53:12
11220,56,22:53:17
11221,57,22:53:22
11222,58,22:53:37
11223,59,22:53:42
11224,60,22:53:47
11225,60,22:53:57
11226,60,22:54:04
11227,64,22:54:14
11228,61,22:54:19
11229,58,22:54:24
11230,59,22:54:34
11231,60,22:54:39
11232,62,22:54:49
11233,64,22:54:54
11234,62,22:54:59
11235,64,22:55:04
11236,63,22:55:09
11237,62,22:55:14
11238,61,22:55:19
11239,59,22:55:24
11240,58,22:55:29
11241,57,22:55:39
11242,56,22:55:44
11243,57,22:55:49
11244,57,22:56:04
11245,56,22:56:09
11246,58,22:56:24
11247,60,22:56:29
11248,60,22:56:44
11249,59,22:56:49
11250,58,22:56:59
11251,57,22:57:14
11252,58,22:57:19
11253,59,22:57:26
11254,59,22:57:31
11255,60,22:57:36
11256,60,22:57:51
11257,68,22:57:56
11258,69,22:58:01
11259,64,22:58:11
11260,63,22:58:16
11261,61,22:58:21
11262,60,22:58:26
11263,57,22:58:31
11264,59,22:58:36
11265,57,22:58:41
11266,59,22:58:46
11267,60,22:58:56
11268,61,22:59:01
11269,60,22:59:11
11270,57,22:59:16
11271,56,22:59:21
11272,58,22:59:36
11273,57,22:59:41
11274,58,22:59:46
11275,57,22:59:51
11276,58,22:59:56
11277,57,23:00:01
11278,58,23:00:06
11279,57,23:00:12
11280,56,23:00:17
11281,57,23:00:22
11282,56,23:00:27
11283,58,23:00:32
11284,57,23:00:37
11285,58,23:00:42
11286,57,23:00:47
11287,56,23:00:57
11288,55,23:01:07
11289,56,23:01:17
11290,55,23:01:22
11291,56,23:01:27
11292,56,23:01:42
11293,55,23:01:57
11294,55,23:02:12
11295,56,23:02:27
11296,55,23:02:32
11297,56,23:02:37
11298,55,23:02:42
11299,56,23:02:52
11300,56,23:03:07
11301,56,23:03:22
11302,56,23:03:37
11303,55,23:03:47
11304,55,23:03:52
11305,56,23:04:02
11306,57,23:04:09
11307,58,23:04:19
11308,59,23:04:34
11309,58,23:04:49
11310,57,23:04:54
11311,58,23:05:04
11312,58,23:05:19
11313,57,23:05:24
11314,57,23:05:34
11315,68,23:05:49
11316,74,23:05:54
11317,62,23:05:59
11318,60,23:06:04
11319,60,23:06:19
11320,65,23:06:24
11321,62,23:06:34
11322,61,23:06:39
11323,57,23:06:44
11324,57,23:06:59
11325,58,23:07:04
11326,59,23:07:19
11327,57,23:07:24
11328,57,23:07:29
11329,58,23:07:34
11330,58,23:07:49
11331,58,23:07:51
11332,59,23:08:01
11333,60,23:08:16
11334,61,23:08:26
11335,60,23:08:31
11336,59,23:08:36
11337,62,23:08:41
11338,61,23:08:46
11339,60,23:08:56
11340,58,23:09:01
11341,57,23:09:06
11342,57,23:09:21
11343,58,23:09:31
11344,56,23:09:36
11345,55,23:09:41
11346,56,23:09:46
11347,55,23:09:51
11348,54,23:09:56
11349,54,23:10:11
11350,54,23:10:26
11351,53,23:10:31
11352,53,23:10:46
11353,54,23:10:56
11354,54,23:11:01
11355,55,23:11:16
11356,67,23:11:26
11357,70,23:11:34
11358,64,23:11:44
11359,59,23:11:49
11360,58,23:11:54
11361,57,23:12:04
11362,56,23:12:09
11363,55,23:12:19
11364,54,23:12:24
11365,55,23:12:29
11366,56,23:12:39
11367,55,23:12:44
11368,54,23:12:49
11369,54,23:13:04
11370,55,23:13:09
11371,55,23:13:19
11372,56,23:13:24
11373,55,23:13:29
11374,54,23:13:34
11375,53,23:13:39
11376,54,23:13:44
11377,54,23:13:59
