"Time (s)","Acceleration x (m/s^2)","Acceleration y (m/s^2)","Acceleration z (m/s^2)"
4.003509122E0,7.958569527E0,-3.981678963E0,3.589017868E0
4.055502481E0,9.510059357E0,-4.130124092E0,4.221106529E0
4.107495874E0,1.165532970E1,-2.205127001E0,3.809291124E0
4.159489992E0,1.054917526E1,-5.004034638E-1,3.210722446E0
4.211483383E0,8.035185814E0,-1.000806928E0,3.210722446E0
4.263476776E0,4.783761024E0,-9.170072675E-1,3.876330853E0
4.315470202E0,-4.812492430E-1,-1.551490068E0,1.994430900E0
4.367463428E0,-9.320911407E0,2.688770533E0,-3.778165579E0
4.419456821E0,1.968093872E0,-9.284997940E0,1.946545362E0
4.471450147E0,1.476788712E1,-1.338639069E1,1.230896664E1
4.523443637E0,-1.459071064E1,-1.757158279E1,-6.009629726E0
4.575437856E0,5.672037125E0,-1.613262367E1,4.060689926E0
4.627431181E0,5.877944469E0,-9.732727051E0,6.337645531E0
4.679424474E0,5.727105141E0,-1.183011150E1,3.706337452E0
4.731417801E0,6.993676662E0,-9.553156853E0,4.905869007E0
4.783413357E0,8.978530884E0,-4.960937500E0,4.810098171E0
4.835408482E0,6.507638931E0,5.985686928E-2,6.110189438E0
4.887401775E0,5.820482254E0,2.415823221E0,5.377541065E0
4.939395134E0,5.834847927E0,-1.024749637E0,4.970514297E0
4.991388560E0,4.216318130E0,-2.394274771E-1,3.153259993E0
5.043381786E0,6.098217964E0,-2.992843390E-1,3.984073162E0
5.095375212E0,3.277762175E0,-2.214704275E0,-1.759791970E0
5.147368637E0,4.357580245E-1,-6.890722752E0,5.008822918E0
5.199362754E0,1.094662476E1,-1.573996258E1,1.122675419E1
5.251356247E0,4.508419514E0,-2.321249390E1,8.619389534E-1
5.303349439E0,4.661653042E0,-8.547560692E0,2.906649590E0
5.355342798E0,4.597007751E0,-6.936213970E0,2.889889717E0
5.407336191E0,4.881926537E0,-8.312922478E0,2.624125242E0
5.459329483E0,8.775016785E0,-1.042227840E1,3.038334846E0
5.511322842E0,9.852440834E0,-8.296162605E0,3.325647593E0
5.563316532E0,8.327287674E0,-4.254626274E0,3.835628271E0
5.615310484E0,6.155680656E0,-4.034353256E0,3.354378939E0
5.667303910E0,6.771008968E0,-6.177229285E-1,5.830059052E0
5.719297203E0,-1.295302629E0,-2.255406857E0,1.398256540E0
5.771290529E0,-2.513988495E0,5.763019562E0,-2.315263748E0
5.823286450E0,-1.755003452E0,-5.226701736E0,1.872322917E0
5.875285237E0,9.445414543E0,-1.114056110E1,8.696005821E0
5.927280629E0,1.223474383E0,-1.386763954E1,1.860351562E0
5.979273921E0,1.314456844E1,-1.119084072E1,6.134131908E0
6.031267213E0,7.848433018E0,-1.131773663E1,4.656864643E0
6.083260571E0,8.135746002E0,-1.148294163E1,4.065478802E0
6.135253930E0,5.700768471E0,-9.771035194E0,3.055094719E0
6.187247256E0,7.381549358E0,-9.761458397E0,2.837215662E0
6.239240548E0,8.013637543E0,-8.102226257E0,2.006402254E0
6.291234436E0,7.910684109E0,-5.684008598E0,1.719089270E0
6.343228424E0,4.676018715E0,-6.907482624E0,9.146129489E-1
6.395221583E0,1.675992370E0,-5.262616158E0,-7.661679387E-2
6.447214909E0,-1.029298782E1,4.254626274E0,-7.518023014E0
6.499208335E0,-4.266597748E0,-7.733507752E-1,-2.394274771E-1
6.551201528E0,8.176448822E0,-2.654053688E1,9.629773140E0
6.603194988E0,3.196356773E0,-2.393795967E1,-6.129343510E-1
6.655188314E0,9.222746849E0,-1.141350842E1,5.990475655E0
6.707182300E0,4.632921696E0,-9.253871918E0,6.464541912E0
6.759176089E0,6.095823765E0,-9.684841156E0,6.842837334E0
6.811169282E0,6.876357079E0,-6.433416367E0,6.718335152E0
6.863162641E0,3.960130453E0,-2.451737404E0,6.375953674E0
6.915157397E0,2.602576733E0,2.322446555E-1,6.340039730E0
6.967153256E0,2.566662550E0,-1.884294271E0,3.031152010E0
7.019146615E0,1.515576005E0,-2.779752970E0,-1.963305354E0
7.071139941E0,7.647313595E0,-4.213923454E0,9.409499764E-1
7.123133300E0,-4.029564381E0,-2.145270348E0,4.788549542E-1
7.175126692E0,8.051946640E0,-1.815339088E1,6.560312748E0
7.227119916E0,7.537177086E0,-1.236164093E1,3.687183142E0
7.279113342E0,1.019242764E1,-1.188996887E1,3.198751211E0
7.331107627E0,9.115004539E0,-1.121478367E1,7.201978683E0
7.383101018E0,6.641718388E0,-7.515628815E0,3.905062199E0
7.435094344E0,1.012778282E1,-8.810931206E0,5.593026161E0
7.487087637E0,1.062339687E1,-9.924268723E0,3.079037428E0
7.539080929E0,1.161223316E1,-6.852414608E0,1.917814136E0
7.591074455E0,8.023215294E0,3.806896806E-1,3.792531252E0
7.643067681E0,3.371139050E0,2.351177931E0,3.270579338E0
7.695060974E0,1.060663700E0,-2.174001455E0,4.031958580E0
7.747055093E0,-5.485283375E0,-4.070267200E0,-5.674431324E-1
7.799048650E0,-1.041030693E1,-6.390319347E0,3.304099321E0
7.851042109E0,2.250618339E-1,-7.999272346E0,5.492466450E0
