,Time (s),X (µT),Y (µT),Z (µT),label
310,1.55965327737e+18,-20.39588928,27.86051178,16.64819336,climbing_stairs
311,1.55965327762e+18,-18.22987366,29.97257233,16.06121826,climbing_stairs
312,1.55965327787e+18,2.725921631,38.0807724,15.01025391,climbing_stairs
313,1.55965327812e+18,-0.6382446289,38.76148224,10.09661865,climbing_stairs
314,1.55965327837e+18,-15.44949341,31.23491669,12.67248535,climbing_stairs
315,1.55965327862e+18,-15.23887634,31.10968781,11.28051758,climbing_stairs
316,1.55965327887e+18,-2.820220947,36.34233856,9.700012207,climbing_stairs
317,1.55965327912e+18,-0.8995819092,35.9457016,10.89025879,climbing_stairs
318,1.55965327937e+18,-7.695373535,34.43064117,10.31719971,climbing_stairs
319,1.55965327962e+18,-18.0769043,27.08113861,16.7833252,climbing_stairs
320,1.55965327987e+18,-13.01832581,29.72354889,17.2442627,climbing_stairs
321,1.55965328012e+18,-12.24798584,31.8756485,13.23370361,climbing_stairs
322,1.55965328037e+18,-14.30014038,33.00475311,9.378723145,climbing_stairs
323,1.55965328062e+18,-24.73667908,26.77469635,12.23724365,climbing_stairs
324,1.55965328087e+18,-33.9173584,6.55216217,20.24572754,climbing_stairs
325,1.55965328112e+18,-34.31126404,12.53235626,16.39630127,climbing_stairs
326,1.55965328137e+18,-34.02859497,23.06147003,3.064208984,climbing_stairs
327,1.55965328162e+18,-22.6530304,32.61865997,-11.1416626,climbing_stairs
328,1.55965328186e+18,-32.64645386,22.99947357,-18.21838379,climbing_stairs
329,1.55965328211e+18,-40.41661072,5.990272522,-5.027526855,climbing_stairs
330,1.55965328236e+18,-38.60888672,11.22176361,-11.9776001,climbing_stairs
331,1.55965328261e+18,-16.57804871,37.9668045,-9.934997559,climbing_stairs
332,1.55965328286e+18,-9.976974487,37.95616913,-11.1463623,climbing_stairs
333,1.55965328311e+18,-34.13702393,16.73331451,-6.313049316,climbing_stairs
334,1.55965328336e+18,-37.62394714,7.174201965,-4.157775879,climbing_stairs
335,1.55965328361e+18,-18.30682373,29.4449234,-13.62969971,climbing_stairs
336,1.55965328386e+18,1.982940674,34.85109711,-11.93927002,climbing_stairs
337,1.55965328411e+18,-20.29760742,25.59676361,-14.6350708,climbing_stairs
338,1.55965328436e+18,-35.54541016,1.549934387,-8.564453125,climbing_stairs
339,1.55965328461e+18,-31.02322388,11.88201141,-17.28808594,climbing_stairs
340,1.55965328486e+18,-2.787384033,29.87407684,-24.00665283,climbing_stairs
341,1.55965328511e+18,-12.88096619,25.29007721,-27.93078613,climbing_stairs
342,1.55965328536e+18,-35.26757812,7.532279968,-9.912902832,climbing_stairs
343,1.55965328561e+18,-32.61685181,7.632850647,-13.92840576,climbing_stairs
344,1.55965328586e+18,-8.838623047,28.15331268,-24.62677002,climbing_stairs
345,1.55965328611e+18,-10.03775024,23.77632904,-27.85546875,climbing_stairs
346,1.55965328636e+18,-32.57104492,10.06223297,-14.3928833,climbing_stairs
347,1.55965328661e+18,-31.94671631,9.754478455,-18.1027832,climbing_stairs
348,1.55965328686e+18,-9.25982666,24.8907547,-28.25256348,climbing_stairs
349,1.55965328711e+18,2.536270142,24.64348602,-31.08782959,climbing_stairs
