,Time (s),Acceleration x (m/s^2),Acceleration y (m/s^2),Acceleration z (m/s^2)
279,1.55965413256e+18,-11.84687138,-8.047157288,6.057515144
280,1.55965413261e+18,-10.29298782,-6.727912426,1.508393168
281,1.55965413266e+18,-12.36882401,-5.710345268,-1.005595446
282,1.55965413271e+18,1.106154919,-2.877918243,0.8451790214
283,1.55965413276e+18,2.241041183,-0.8212362528,-0.8930644989
284,1.55965413282e+18,1.869928598,1.132491946,-1.582615614
285,1.55965413287e+18,1.735849261,3.639297724,-1.343188167
286,1.55965413292e+18,7.288172722,8.197997093,0.7326480746
287,1.55965413297e+18,10.03680038,13.6162405,1.709512234
288,1.55965413302e+18,16.34331894,30.70178604,5.952167034
289,1.55965413308e+18,23.38967133,36.34269714,1.328822494
290,1.55965413313e+18,5.739076614,6.141314983,28.55651474
291,1.55965413318e+18,43.5422821,-70.86334991,-4.968120098
292,1.55965413323e+18,-14.83013821,-11.64335823,2.094990492
293,1.55965413328e+18,4.434196949,7.587456703,-2.705530643
294,1.55965413334e+18,1.175588965,9.529213905,0.481249243
295,1.55965413339e+18,-2.842004299,3.258608103,4.486870766
296,1.55965413344e+18,1.273754239,5.147690773,4.802915096
297,1.55965413349e+18,2.676799297,7.070293427,4.465322495
298,1.55965413354e+18,3.603383541,8.147717476,3.119740009
299,1.5596541336e+18,4.898686409,9.876383781,3.272973776
300,1.55965413365e+18,3.680000305,10.39115238,1.472478986
301,1.5596541337e+18,3.428601503,10.75029373,2.214704275
302,1.55965413375e+18,2.504411459,9.289786339,1.927391171
303,1.5596541338e+18,1.857957244,9.88117218,2.930592299
304,1.55965413386e+18,1.077423692,9.201197624,3.186779737
305,1.55965413391e+18,0.7158881426,8.698400497,4.996851444
306,1.55965413396e+18,-0.4549122155,8.767834663,5.185999393
307,1.55965413401e+18,-0.4213923812,8.341653824,4.369551659
308,1.55965413406e+18,-1.189954638,7.843644142,4.436591148
309,1.55965413412e+18,-2.260195494,6.845231533,1.625712633
310,1.55965413417e+18,-2.020767927,4.491659641,1.850774407
311,1.55965413422e+18,-1.905842781,4.846012115,-0.007182824425
312,1.55965413427e+18,-2.202732801,4.869955063,2.755810261
313,1.55965413432e+18,-5.439792156,3.284945011,4.477293968
314,1.55965413438e+18,-12.11742496,0.4860377908,6.672843933
315,1.55965413443e+18,-13.82693672,0.2322446555,6.306519985
316,1.55965413448e+18,-9.301757812,-1.022355318,7.963357925
317,1.55965413453e+18,-8.195602417,-1.647261024,6.067092419
318,1.55965413458e+18,-5.722316742,-5.569083214,8.087860107
319,1.55965413464e+18,-4.869955063,-7.283383846,7.71914196
320,1.55965413469e+18,-4.00562191,-6.842837334,5.595420361
321,1.55965413474e+18,-4.857983589,-8.506858826,5.38711834
