"Time (s)","Linear Acceleration x (m/s^2)","Linear Acceleration y (m/s^2)","Linear Acceleration z (m/s^2)"
2.062838665E1,-3.533520699E-1,7.248342037E-1,-1.814974785E0
2.068838111E1,1.088621140E0,8.050119877E-1,-2.074630737E0
2.074837564E1,1.890251160E0,9.251422882E-1,-1.116005421E0
2.080836951E1,3.234342575E0,1.049590826E0,1.611224174E0
2.086836231E1,6.625499725E0,1.961703300E0,4.022208691E0
2.092835467E1,1.159971237E1,4.268777370E0,5.866009712E0
2.098834727E1,2.878941727E1,1.441826153E1,4.705310822E0
2.104833973E1,2.055154037E1,7.429854870E0,-6.371659756E0
2.110833226E1,-7.075896263E-1,-1.431475067E1,1.953512192E1
2.116832472E1,-1.037768841E1,-4.895824432E1,9.881786346E0
2.122831722E1,-9.684110641E0,-1.846841812E1,-1.306808281E1
2.128830949E1,7.963996410E0,-8.895335197E-1,-8.695693970E0
2.134830198E1,5.189193726E0,3.157072067E-1,-2.887170315E0
2.140829451E1,-5.521287918E-1,-2.935791969E0,-2.516100407E0
2.146828704E1,-1.436581135E0,-5.523566246E0,-3.082976341E-1
2.152827951E1,-1.417006969E0,-6.050008774E0,1.409622192E0
2.158827237E1,-5.029540062E-1,-4.635303497E0,1.428992271E0
2.164826634E1,-8.934464455E-1,-3.496121407E0,2.083897591E0
2.170826067E1,-1.217593193E0,-5.756347179E-1,1.305720806E0
2.176825500E1,-9.772906303E-1,2.007609844E0,1.359653473E0
2.182824926E1,-9.614320397E-1,1.336748362E0,4.126367569E-1
2.188824326E1,-2.889528036E0,1.475676298E0,3.370102882E0
2.194823599E1,-3.083848000E0,3.401864290E0,-5.974359512E-1
2.200822832E1,-5.679256439E0,2.303274393E0,2.766408920E-1
2.206822078E1,-4.687680244E0,4.946389675E0,7.844705582E-1
2.212821338E1,-5.332777500E0,3.290829182E0,1.436594963E0
2.218820584E1,-2.893812656E0,1.729445457E0,6.865391731E-1
2.224819837E1,-1.062505245E0,8.403083086E-1,-3.675985336E-1
2.230819084E1,2.897558212E-1,3.482540846E-1,-1.597986221E0
