"Time (s)","Pressure (hPa)"
1.513845451E2,1.022455078E3
1.514845329E2,1.022420654E3
1.515845209E2,1.022317139E3
1.516845091E2,1.022279297E3
1.517844973E2,1.022330811E3
1.518844855E2,1.022328125E3
1.519844736E2,1.022326416E3
1.520844618E2,1.022323242E3
1.521844500E2,1.022318604E3
1.522844381E2,1.022304688E3
1.523844263E2,1.022304688E3
1.524844142E2,1.022420166E3
1.525844021E2,1.022364990E3
1.526843901E2,1.022364990E3
1.527843781E2,1.022371094E3
1.528843660E2,1.022351562E3
1.529843540E2,1.022351562E3
1.530843420E2,1.022355957E3
1.531843300E2,1.022340088E3
1.532843180E2,1.022340088E3
1.533843060E2,1.022348633E3
1.534842940E2,1.022364746E3
1.535842819E2,1.022364746E3
1.536842697E2,1.022381348E3
1.537842579E2,1.022386475E3
1.538842461E2,1.022386475E3
1.539842343E2,1.022412598E3
1.540842225E2,1.022412354E3
1.541842108E2,1.022412354E3
1.542841990E2,1.022427979E3
1.543841872E2,1.022407227E3
1.544841195E2,1.022407227E3
1.545841076E2,1.022344971E3
1.546840955E2,1.022330322E3
1.547840834E2,1.022330322E3
1.548840717E2,1.022336914E3
1.549840599E2,1.022300537E3
1.550840481E2,1.022300537E3
1.551840363E2,1.022361572E3
1.552840245E2,1.022440674E3
1.553840128E2,1.022440674E3
1.554840010E2,1.022404785E3
1.555839892E2,1.022380615E3
1.556839773E2,1.022380615E3
1.557839654E2,1.022365479E3
1.558839535E2,1.022376953E3
1.559839418E2,1.022376953E3
1.560839300E2,1.022387695E3
1.561839182E2,1.022412354E3
1.562839064E2,1.022412354E3
1.563838946E2,1.022399902E3
1.564838828E2,1.022392334E3
1.565838710E2,1.022392334E3
1.566838592E2,1.022407715E3
1.567838471E2,1.022431885E3
1.568838350E2,1.022431885E3
1.569838231E2,1.022430420E3
1.570838113E2,1.022429199E3
1.571837994E2,1.022429199E3
1.572837876E2,1.022442627E3
1.573837758E2,1.022404541E3
1.574837640E2,1.022404541E3
1.575837521E2,1.022213379E3
